,# of Overlap Pathways,Family
1582,71,"C17H19O7, C18H23O8, C19H23O10, C20H23O12"
1583,41,"C15H19O6, C16H19O8, C17H19O10, C18H19O12"
1584,153,"C13H13O7, C13H15O8, C14H15O9"
1585,202,"C13H13O7, C13H15O8, C14H15O10"
1586,125,"C13H13O7, C14H13O9, C15H13O11"
1587,202,"C13H13O7, C14H13O9, C14H15O10"
1588,292,"C14H9O10, C15H9O12"
1589,207,"C15H11O8, C16H11O10, C17H15O11, C17H17O12, C18H17O14"
1590,237,"C15H11O8, C16H11O10, C17H15O11, C18H15O13, C18H17O14"
1591,237,"C15H11O8, C16H11O10, C16H13O11, C17H13O13, C18H17O14"
1592,237,"C15H11O8, C16H11O10, C16H13O11, C17H13O13, C17H15O14"
1593,207,"C15H11O8, C16H11O10, C16H13O11, C17H17O12, C18H17O14"
1594,159,"C14H7O10, C14H9O11"
1595,721,"C15H11O10, C15H13O11, C16H13O13, C16H15O14"
1596,230,"C14H11O9, C14H13O10"
1597,182,"C16H11O10, C17H15O11, C17H17O12, C18H17O14"
1598,217,"C16H11O10, C17H15O11, C18H15O13, C19H19O14"
1599,202,"C16H11O10, C17H15O11, C18H15O13, C18H17O14"
1600,212,"C16H11O10, C16H13O11, C17H17O12, C18H17O14"
1601,218,"C16H11O10, C16H13O11, C17H13O13, C18H17O14"
1602,135,"C15H21O7, C16H21O9"
1603,947,"C15H13O7, C16H17O8, C17H17O10, C18H17O12, C18H19O13"
1604,1197,"C15H13O7, C16H17O8, C17H17O10, C18H17O12, C19H17O14"
1605,503,"C15H13O7, C16H13O9, C16H15O10, C17H15O12, C18H19O13"
1606,353,"C15H13O7, C16H13O9, C16H15O10, C17H15O12, C17H17O13"
1607,600,"C15H13O7, C16H13O9, C16H15O10, C17H15O12, C18H15O14, C18H17O15"
1608,345,"C15H13O7, C16H13O9, C17H13O11, C17H15O12, C17H17O13"
1609,359,"C15H13O7, C16H13O9, C17H13O11, C17H15O12, C18H15O14"
1610,435,"C15H13O7, C16H13O9, C17H13O11, C18H13O13, C18H15O14"
1611,667,"C15H13O7, C16H13O9, C17H13O11, C18H13O13, C19H17O14"
1612,577,"C15H13O7, C16H13O9, C17H13O11, C18H17O12, C19H17O14"
1613,727,"C15H13O7, C16H13O9, C17H17O10, C18H17O12, C18H19O13"
1614,925,"C15H13O7, C16H13O9, C17H17O10, C18H17O12, C19H17O14"
1615,651,"C15H13O7, C15H15O8, C16H15O10, C17H15O12, C17H17O13"
1616,936,"C15H13O7, C15H15O8, C16H15O10, C17H15O12, C18H19O13"
1617,898,"C15H13O7, C15H15O8, C16H15O10, C17H15O12, C18H15O14, C18H17O15"
1618,288,"C15H9O11, C16H13O12, C17H13O14"
1619,177,"C18H19O7, C19H23O8, C20H23O10, C21H23O12"
1620,109,"C18H19O7, C19H23O8, C20H23O10, C21H27O11"
1621,113,"C18H19O7, C19H23O8, C20H23O10, C20H25O11"
1622,273,"C18H19O7, C19H19O9, C20H23O10, C21H23O12"
1623,74,"C18H19O7, C19H19O9, C19H21O10, C19H23O11, C20H23O13"
1624,125,"C18H19O7, C19H19O9, C19H21O10, C20H21O12, C20H23O13"
1625,391,"C18H19O7, C19H19O9, C20H19O11, C21H23O12"
1626,183,"C18H19O7, C19H19O9, C20H19O11, C20H21O12, C20H23O13"
1627,191,"C13H15O7, C14H15O9, C15H15O11"
1628,81,"C15H17O7, C16H17O9, C17H21O10, C18H21O12"
1629,179,"C16H7O11, C17H11O12, C18H11O14"
1630,3277,"C14H9O8, C15H13O9, C16H13O11, C17H13O13, C18H13O15"
1631,2527,"C14H9O8, C15H13O9, C16H13O11, C17H13O13, C17H15O14"
1632,981,"C14H9O8, C15H13O9, C16H13O11, C17H17O12"
1633,1948,"C14H9O8, C15H13O9, C16H13O11, C16H15O12, C17H15O14"
1634,1100,"C14H9O8, C14H11O9, C15H11O11, C16H11O13, C16H13O14"
1635,1569,"C14H9O8, C14H11O9, C15H11O11, C16H11O13, C17H15O14"
1636,1218,"C14H9O8, C14H11O9, C15H11O11, C16H15O12, C17H15O14"
1637,218,"C14H9O8, C15H9O10, C16H9O12, C17H13O13"
1638,218,"C14H9O8, C15H9O10, C16H9O12, C16H11O13"
1639,1404,"C14H9O8, C15H9O10, C16H13O11, C17H13O13, C18H13O15"
1640,323,"C14H9O8, C15H9O10, C15H11O11, C16H11O13"
1641,4,"C16H11O7, C16H13O8, C17H13O10, C18H13O12, C18H15O13"
1642,4,"C16H11O7, C16H13O8, C17H13O10, C18H13O12, C19H17O13"
1643,4,"C16H11O7, C16H13O8, C17H13O10, C18H13O12, C19H13O14"
1644,4,"C16H11O7, C16H13O8, C17H13O10, C18H13O11, C18H15O12, C19H15O14"
1645,4,"C16H11O7, C16H13O8, C17H13O10, C18H13O11, C18H15O12, C18H17O13"
1646,4,"C16H11O7, C16H13O8, C17H13O10, C18H13O11, C19H17O12"
1647,8,"C16H11O7, C16H13O8, C17H13O10, C18H13O11, C19H13O13, C19H15O14"
1648,4,"C16H11O7, C16H13O8, C17H13O10, C18H17O11, C19H17O13, C19H19O14"
1649,4,"C16H11O7, C16H13O8, C17H13O10, C18H17O11, C19H21O12"
1650,76036,"C16H11O7, C17H15O8, C18H15O10, C19H15O12, C19H17O13, C19H19O14"
1651,9988,"C16H11O7, C17H15O8, C18H15O10, C19H15O12, C20H19O13"
1652,3172,"C16H11O7, C17H15O8, C18H15O10, C18H17O11, C19H21O12"
1653,28516,"C16H11O7, C17H15O8, C18H15O10, C18H17O11, C19H17O13, C19H19O14"
1654,41188,"C16H11O7, C17H15O8, C18H15O10, C18H17O11, C18H19O12, C19H19O14"
1655,3748,"C16H11O7, C17H15O8, C18H15O10, C19H19O11, C20H19O13"
1656,3172,"C16H11O7, C17H15O8, C18H15O10, C19H19O11, C19H21O12"
1657,1595332,"C16H11O7, C17H11O9, C17H13O10, C18H13O11, C19H17O12"
1658,162163688,"C16H11O7, C17H11O9, C17H13O10, C18H13O11, C19H13O13, C19H15O14"
1659,2391220,"C16H11O7, C17H11O9, C17H13O10, C18H13O12, C19H13O14"
1660,2089444,"C16H11O7, C17H11O9, C17H13O10, C18H13O12, C18H15O13"
1661,1395724,"C16H11O7, C17H11O9, C17H13O10, C18H13O12, C19H17O13"
1662,7103044,"C16H11O7, C17H11O9, C18H11O11, C19H11O13, C19H13O14"
1663,2958340,"C16H11O7, C17H11O9, C18H11O11, C19H15O12, C19H17O13"
1664,2369956,"C16H11O7, C17H11O9, C18H11O11, C18H13O12, C19H17O13"
1665,4043716,"C16H11O7, C17H11O9, C18H11O11, C18H13O12, C19H13O14"
1666,1348012,"C16H11O7, C17H11O9, C18H15O10, C19H15O12, C20H19O13"
1667,870628,"C16H11O7, C17H11O9, C18H15O10, C19H15O12, C19H17O13"
1668,536355,"C13H13O8, C14H13O9, C15H13O11, C16H13O13, C16H15O14"
1669,14675,"C13H13O8, C14H13O9, C15H13O11, C16H17O12"
1670,160,"C14H13O9, C15H17O10"
1671,214,"C17H23O8, C18H23O10"
1672,43,"C16H17O7, C17H21O8, C18H21O10, C18H23O11"
1673,59,"C16H17O7, C17H21O8, C18H21O10, C19H25O11"
1674,42,"C16H17O7, C16H19O8, C17H19O10, C18H23O11"
1675,98,"C16H15O8, C16H17O9"
1676,58,"C18H15O10, C18H17O11, C18H19O12"
1677,1213,"C19H25O8, C20H25O10, C20H27O11"
1678,12,"C19H19O8, C20H19O10, C20H21O11"
1679,109,"C17H23O6, C18H23O8, C19H23O10, C19H25O11"
1680,90,"C13H7O9, C14H11O10"
1681,124,"C17H7O11, C18H11O12, C19H11O14"
1682,7465,"C14H9O7, C15H9O9, C16H9O11, C17H13O12, C17H15O13"
1683,8474,"C14H9O7, C15H9O9, C16H9O11, C17H13O12, C18H17O13"
1684,9126,"C14H9O7, C15H9O9, C16H9O11, C17H9O13, C17H11O14"
1685,5700,"C14H9O7, C15H9O9, C16H9O11, C16H11O12, C17H11O14"
1686,4352,"C14H9O7, C15H9O9, C16H9O11, C16H11O12, C17H15O13"
1687,5576,"C14H9O7, C15H9O9, C16H13O10, C17H13O12, C17H15O13"
1688,6459,"C14H9O7, C15H9O9, C16H13O10, C17H13O12, C18H17O13"
1689,7307,"C14H9O7, C15H9O9, C16H13O10, C17H13O12, C18H13O14"
1690,700,"C16H9O11, C17H9O13"
1691,117,"C16H23O6, C17H23O8, C18H23O10, C19H23O12"
1692,202,"C13H11O8, C14H11O10, C15H11O12, C15H13O13"
1693,244,"C20H17O9, C20H19O10, C20H21O11"
1694,38,"C15H7O11, C15H9O12"
1695,243,"C14H15O7, C15H19O8, C16H19O10, C17H19O12"
1696,134,"C14H15O7, C15H15O9, C16H15O11, C16H17O12"
1697,492,"C14H15O7, C15H15O9, C16H15O11, C17H19O12"
1698,283,"C14H15O7, C15H15O9, C16H19O10, C17H19O12"
1699,18593,"C14H15O7, C15H15O8, C16H15O10, C17H15O12, C17H17O13"
1700,331985,"C14H15O7, C15H15O8, C16H15O10, C17H15O12, C18H15O14, C18H17O15"
1701,1636,"C14H15O7, C15H15O8, C16H15O10, C16H17O11, C17H17O13"
1702,208,"C15H11O10, C15H13O11, C15H15O12, C16H15O14"
1703,89,"C17H17O8, C18H17O10, C18H19O11, C19H19O13"
1704,89,"C17H17O8, C18H17O10, C19H17O12, C19H19O13"
1705,76,"C17H17O8, C17H19O9, C18H19O11, C19H19O13"
1706,100,"C20H17O10, C21H17O11"
1707,52,"C12H7O7, C13H7O9, C14H11O10, C15H11O12"
1708,72,"C12H7O7, C13H7O9, C13H9O10, C14H9O12"
1709,862,"C13H15O7, C14H15O9, C15H15O11, C16H15O13"
1710,22,"C13H5O8, C14H9O9, C14H11O10, C15H11O12"
1711,15,"C13H5O8, C14H9O9, C15H9O11, C16H9O13"
1712,17,"C13H5O8, C14H9O9, C15H9O11, C16H13O12, C17H13O14"
1713,13,"C13H5O8, C14H9O9, C15H9O11, C15H11O12"
1714,7,"C13H5O8, C14H5O10"
1715,12,"C13H5O8, C13H7O9, C14H11O10, C15H11O12"
1716,6,"C13H5O8, C13H7O9, C14H7O11, C15H11O12"
1717,374,"C17H21O8, C18H25O9, C19H25O11"
1718,575,"C18H19O8, C19H19O10, C19H21O11, C19H23O12"
1719,54,"C15H11O8, C16H15O9, C17H15O11, C17H17O12"
1720,55,"C15H11O8, C16H15O9, C17H15O11, C18H15O13"
1721,79,"C17H9O11, C18H9O13"
1722,12,"C22H15O10, C22H17O11"
1723,26,"C14H11O8, C15H15O9, C16H15O11, C17H19O12"
1724,1605,"C14H11O7, C15H11O8, C16H11O10, C16H13O11, C17H13O13, C17H15O14"
1725,1605,"C14H11O7, C15H11O8, C16H11O10, C16H13O11, C17H13O13, C18H17O14"
1726,2401,"C14H11O7, C15H11O8, C16H11O10, C16H13O11, C17H13O13, C18H13O15"
1727,1605,"C14H11O7, C15H11O8, C16H11O10, C16H13O11, C17H17O12, C18H17O14"
1728,560,"C14H11O7, C15H11O8, C16H11O10, C16H13O11, C16H15O12, C17H15O14"
1729,1605,"C14H11O7, C15H11O8, C16H11O10, C17H15O11, C17H17O12, C18H17O14"
1730,1645,"C14H11O7, C15H11O8, C16H11O10, C17H15O11, C18H15O13, C18H17O14"
1731,1645,"C14H11O7, C15H11O8, C16H11O10, C17H15O11, C18H15O13, C19H19O14"
1732,969,"C14H11O7, C15H11O8, C16H11O10, C17H11O12, C18H15O13"
1733,2481,"C14H11O7, C15H11O8, C16H11O10, C17H11O12, C17H13O13, C18H13O15"
1734,1885,"C14H11O7, C15H11O8, C16H11O10, C17H11O12, C18H11O14, C18H13O15"
1735,802,"C14H11O7, C15H11O8, C15H13O9, C16H13O11, C17H17O12"
1736,2245,"C14H11O7, C15H11O8, C15H13O9, C16H13O11, C17H13O13, C18H13O15"
1737,1531,"C14H11O7, C15H11O8, C15H13O9, C16H13O11, C17H13O13, C17H15O14"
1738,539,"C14H11O7, C15H11O8, C15H13O9, C16H13O11, C16H15O12, C17H15O14"
1739,1154,"C14H11O7, C15H15O8, C16H15O10, C17H15O12, C18H15O14, C18H17O15"
1740,334,"C14H11O7, C15H15O8, C16H15O10, C17H15O12, C17H17O13"
1741,642,"C14H11O7, C15H15O8, C16H15O10, C17H15O12, C18H19O13"
1742,238,"C14H11O7, C15H15O8, C16H15O10, C17H19O11, C18H19O13"
1743,244,"C14H11O7, C15H11O9, C15H13O10, C16H13O12, C17H17O13"
1744,210,"C14H11O7, C15H11O9, C15H13O10, C16H13O12, C16H15O13"
1745,604,"C14H11O7, C15H11O9, C15H13O10, C16H13O12, C17H13O14"
1746,344,"C14H11O7, C15H11O9, C16H11O11, C16H13O12, C17H17O13"
1747,884,"C14H11O7, C15H11O9, C16H11O11, C16H13O12, C17H13O14"
1748,310,"C14H11O7, C15H11O9, C16H11O11, C16H13O12, C16H15O13"
1749,479,"C14H11O7, C15H11O9, C16H11O11, C17H15O12, C17H17O13"
1750,1309,"C14H11O7, C15H11O9, C16H11O11, C17H11O13, C17H13O14"
1751,334,"C14H11O7, C15H11O9, C16H15O10, C17H15O12, C17H17O13"
1752,642,"C14H11O7, C15H11O9, C16H15O10, C17H15O12, C18H19O13"
1753,1154,"C14H11O7, C15H11O9, C16H15O10, C17H15O12, C18H15O14, C18H17O15"
1754,11,"C14H11O7, C14H13O8, C15H13O10, C16H13O12, C16H15O13"
1755,11,"C14H11O7, C14H13O8, C15H13O10, C16H13O12, C17H13O14"
1756,11,"C14H11O7, C14H13O8, C15H13O10, C16H13O12, C17H17O13"
1757,5,"C14H11O7, C14H13O8, C14H15O9"
1758,24,"C16H17O9, C17H21O10"
1759,102,"C18H9O10, C19H9O12, C19H11O13"
1760,184,"C16H19O7, C17H19O9, C18H19O11"
1761,167,"C15H19O7, C16H23O8"
1762,182,"C14H11O8, C14H13O9, C15H13O11, C16H13O13, C16H15O14"
1763,124,"C14H11O8, C15H15O9"
1764,291,"C16H11O8, C17H11O10, C18H11O12, C19H11O14"
1765,231,"C16H11O8, C17H11O10, C18H11O12, C19H15O13"
1766,249,"C16H11O8, C17H11O10, C18H11O12, C18H13O13"
1767,149,"C16H11O8, C17H11O10, C17H13O11, C18H13O13, C19H17O14"
1768,149,"C16H11O8, C17H11O10, C17H13O11, C18H13O13, C18H15O14"
1769,191,"C16H11O8, C17H11O10, C18H15O11, C19H15O13, C19H17O14"
1770,142,"C14H19O6, C15H19O8"
1771,269,"C15H13O8, C15H15O9"
1772,12,"C15H15O7, C16H19O8, C17H19O10, C18H23O11"
1773,105,"C15H15O7, C15H17O8, C16H17O10, C17H17O12, C18H21O13"
1774,107,"C15H15O7, C15H17O8, C16H17O10, C17H17O12, C18H17O14"
1775,12,"C12H11O7, C13H15O8, C14H15O9"
1776,1,"C12H11O7, C13H11O8, C14H15O9"
1777,2,"C12H11O7, C13H11O8, C14H11O10, C15H11O12"
1778,10,"C12H11O7, C13H11O9, C13H13O10"
1779,5,"C12H11O7, C13H11O9, C14H11O10, C15H11O12"
1780,171,"C13H7O8, C14H7O10, C15H11O11"
1781,153,"C13H7O8, C14H7O10, C15H7O12"
1782,17,"C13H7O8, C14H11O9, C15H11O11"
1783,700,"C20H11O10, C20H13O11, C21H13O13"
1784,19,"C18H15O7, C19H15O9, C20H15O11, C21H19O12"
1785,27,"C18H15O7, C19H15O9, C20H15O11, C21H15O13"
1786,25,"C18H15O7, C19H15O9, C20H15O11, C20H17O12"
1787,13,"C18H15O7, C19H15O9, C20H19O10, C21H19O12"
1788,16,"C18H15O7, C19H15O9, C19H17O10, C20H17O12, C20H19O13"
1789,95,"C17H19O9, C17H21O10"
1790,199,"C15H13O11, C15H15O12, C16H15O14"
1791,272,"C20H19O8, C20H21O9, C21H21O11, C21H23O12"
1792,336,"C20H19O8, C21H23O9, C22H23O11"
1793,111,"C16H9O9, C16H11O10, C17H11O12, C18H11O14, C18H13O15"
1794,107,"C16H9O9, C16H11O10, C17H11O12, C18H15O13"
1795,21,"C17H21O7, C18H21O9, C18H23O10"
1796,161,"C15H19O7, C16H19O9"
1797,38,"C16H13O8, C16H15O9, C16H17O10, C17H17O12, C17H19O13"
1798,27,"C16H13O8, C16H15O9, C16H17O10, C17H17O12, C18H17O14"
1799,38,"C16H13O8, C16H15O9, C17H19O10, C18H19O12, C19H19O14"
1800,61,"C16H13O8, C16H15O9, C17H15O11, C18H19O12, C19H19O14"
1801,51,"C16H13O8, C16H15O9, C17H15O11, C17H17O12, C17H19O13"
1802,40,"C16H13O8, C16H15O9, C17H15O11, C17H17O12, C18H17O14"
1803,61,"C16H13O8, C16H15O9, C17H15O11, C18H15O13, C19H19O14"
1804,40,"C16H13O8, C16H15O9, C17H15O11, C18H15O13, C18H17O14"
1805,130,"C16H13O8, C17H13O10, C17H15O11, C17H17O12, C18H17O14"
1806,294,"C16H13O8, C17H13O10, C17H15O11, C18H15O13, C19H19O14"
1807,198,"C16H13O8, C17H13O10, C17H15O11, C18H15O13, C18H17O14"
1808,64,"C16H13O8, C17H17O9, C17H19O10, C18H19O12, C19H19O14"
1809,53,"C16H13O8, C17H17O9, C17H19O10, C18H19O12, C18H21O13"
1810,178,"C16H13O8, C17H17O9, C18H17O11, C19H17O13, C19H19O14"
1811,178,"C16H13O8, C17H17O9, C18H17O11, C18H19O12, C19H19O14"
1812,113,"C13H13O8, C14H13O9"
1813,16,"C16H11O8, C17H15O9, C17H17O10, C18H17O12, C18H19O13"
1814,16,"C16H11O8, C17H15O9, C17H17O10, C18H17O12, C19H17O14"
1815,25,"C16H11O8, C17H15O9, C18H15O11, C19H15O13, C19H17O14"
1816,27,"C16H11O8, C17H15O9, C18H15O11, C18H17O12, C18H19O13"
1817,27,"C16H11O8, C17H15O9, C18H15O11, C18H17O12, C19H17O14"
1818,27,"C16H11O8, C17H15O9, C18H15O11, C19H19O12"
1819,10,"C16H11O8, C16H13O9, C17H17O10, C18H17O12, C18H19O13"
1820,10,"C16H11O8, C16H13O9, C17H17O10, C18H17O12, C19H17O14"
1821,6,"C16H11O8, C16H13O9, C17H13O11, C17H15O12, C17H17O13"
1822,8,"C16H11O8, C16H13O9, C17H13O11, C17H15O12, C18H15O14"
1823,8,"C16H11O8, C16H13O9, C17H13O11, C18H17O12, C19H17O14"
1824,9,"C16H11O8, C16H13O9, C17H13O11, C18H13O13, C18H15O14"
1825,9,"C16H11O8, C16H13O9, C17H13O11, C18H13O13, C19H17O14"
1826,49,"C14H21O7, C15H21O9"
1827,90,"C14H11O9, C15H15O10, C15H17O11"
1828,199,"C14H11O9, C15H11O11, C16H11O13"
1829,187,"C12H13O9, C12H15O10"
1830,82,"C20H23O8, C20H25O9"
1831,37,"C18H21O8, C18H23O9, C19H23O11, C19H25O12"
1832,104,"C18H21O8, C19H21O10, C19H23O11, C19H25O12"
1833,87,"C21H25O9, C22H29O10"
1834,21,"C15H17O9, C15H19O10, C16H19O12"
1835,52,"C15H11O8, C16H15O9, C17H15O11, C18H15O13, C18H17O14"
1836,70,"C15H11O8, C16H15O9, C17H15O11, C18H15O13, C19H19O14"
1837,70,"C15H11O8, C16H15O9, C17H15O11, C18H19O12, C19H19O14"
1838,52,"C15H11O8, C16H15O9, C17H15O11, C17H17O12, C18H17O14"
1839,309,"C19H9O11, C20H9O13, C20H11O14"
1840,21,"C12H11O7, C13H11O9, C14H11O11"
1841,92,"C16H21O6, C17H21O8"
1842,43,"C16H21O6, C16H23O7"
1843,92,"C16H9O9, C17H13O10"
1844,153,"C16H17O7, C17H17O9, C18H21O10, C19H21O12"
1845,166,"C16H21O6, C17H21O8, C18H25O9, C19H25O11"
1846,12,"C16H21O6, C17H21O8, C18H21O10, C19H21O12, C19H23O13"
1847,193,"C16H21O6, C17H21O8, C18H21O10, C19H25O11"
1848,12,"C16H21O6, C17H21O8, C18H21O10, C18H23O11, C19H23O13"
1849,110,"C12H11O8, C13H11O10, C13H13O11"
1850,148,"C15H15O8, C16H15O10, C17H15O12"
1851,148,"C15H15O8, C16H15O10, C16H17O11"
1852,136,"C15H15O8, C15H17O9, C16H17O11"
1853,6,"C15H19O7, C16H23O8, C17H23O10"
1854,65,"C19H21O10, C19H23O11, C19H25O12"
1855,11,"C18H13O9, C18H15O10, C18H17O11"
1856,75,"C13H9O11, C14H13O12"
1857,279,"C15H17O7, C16H17O9"
1858,19,"C13H7O7, C14H11O8, C14H13O9"
1859,16,"C13H7O7, C14H11O8, C15H11O10, C16H11O12, C17H11O14"
1860,16,"C13H7O7, C14H11O8, C15H11O10, C16H11O12, C16H13O13"
1861,23,"C13H7O7, C14H7O9, C15H11O10, C16H11O12, C17H11O14"
1862,22,"C13H7O7, C14H7O9, C15H11O10, C16H11O12, C16H13O13"
1863,33,"C13H7O7, C14H7O9, C14H9O10, C15H9O12, C16H13O13"
1864,34,"C13H7O7, C14H7O9, C15H7O11, C16H11O12"
1865,33,"C13H7O7, C14H7O9, C15H7O11, C15H9O12"
1866,37,"C13H7O7, C14H7O9, C15H7O11, C16H7O13"
1867,104,"C14H15O7, C15H15O8, C15H17O9"
1868,213,"C14H11O11, C14H13O12"
1869,15,"C15H11O8, C15H13O9"
1870,46,"C16H17O6, C17H17O8, C18H21O9, C19H21O11, C20H21O13"
1871,17,"C16H17O6, C17H17O8, C18H21O9, C19H21O11, C20H25O12"
1872,32,"C16H17O6, C17H17O8, C18H21O9, C19H21O11, C19H23O12"
1873,52,"C16H17O6, C17H17O8, C17H19O9, C18H19O11, C19H19O13, C19H21O14"
1874,28,"C16H17O6, C17H17O8, C17H19O9, C18H19O11, C19H23O12"
1875,212,"C16H17O6, C17H17O8, C18H17O10, C19H17O12, C19H19O13, C19H21O14"
1876,100,"C16H17O6, C17H17O8, C18H17O10, C19H17O12, C20H21O13"
1877,34,"C16H17O6, C17H17O8, C18H17O10, C18H19O11, C19H23O12"
1878,92,"C16H17O6, C17H17O8, C18H17O10, C18H19O11, C19H19O13, C19H21O14"
1879,68,"C16H17O6, C17H17O8, C18H17O10, C19H21O11, C20H21O13"
1880,42,"C16H17O6, C17H17O8, C18H17O10, C19H21O11, C19H23O12"
1881,28,"C16H17O6, C16H19O7, C17H19O9, C18H19O11, C19H23O12"
1882,52,"C16H17O6, C16H19O7, C17H19O9, C18H19O11, C19H19O13, C19H21O14"
1883,11,"C16H17O6, C17H21O7, C18H21O9, C19H21O11, C20H25O12"
1884,20,"C16H17O6, C17H21O7, C18H21O9, C19H21O11, C19H23O12"
1885,20,"C16H17O6, C17H21O7, C18H21O9, C19H21O11, C20H21O13"
1886,78,"C18H9O11, C18H11O12"
1887,79,"C14H15O7, C15H15O8, C15H17O9, C16H17O11, C17H17O13"
1888,423,"C20H15O9, C21H19O10, C22H19O12"
1889,31,"C14H17O8, C15H21O9"
1890,63,"C16H13O7, C17H13O9, C17H15O10, C18H15O12, C18H17O13"
1891,115,"C16H13O7, C17H13O9, C17H15O10, C18H15O12, C19H15O14"
1892,59,"C16H13O7, C17H13O9, C17H15O10, C18H15O12, C19H19O13"
1893,275,"C16H13O7, C17H13O9, C18H13O11, C19H13O13, C19H15O14"
1894,71,"C16H13O7, C17H13O9, C18H13O11, C19H17O12"
1895,123,"C16H13O7, C17H13O9, C18H13O11, C18H15O12, C19H15O14"
1896,71,"C16H13O7, C17H13O9, C18H13O11, C18H15O12, C18H17O13"
1897,63,"C16H13O7, C17H13O9, C18H17O10, C19H17O12, C20H21O13"
1898,71,"C16H13O7, C17H13O9, C18H17O10, C19H17O12, C19H19O13, C19H21O14"
1899,23,"C16H13O7, C16H15O8, C17H15O10, C18H19O11, C19H19O13, C19H21O14"
1900,23,"C16H13O7, C16H15O8, C17H15O10, C18H15O12, C18H17O13"
1901,21,"C16H13O7, C16H15O8, C17H15O10, C18H15O12, C19H19O13"
1902,39,"C16H13O7, C16H15O8, C17H15O10, C18H15O12, C19H15O14"
1903,133,"C17H21O6, C18H21O8, C19H21O10, C20H21O12, C20H23O13"
1904,133,"C17H21O6, C18H21O8, C19H21O10, C19H23O11, C20H23O13"
1905,94,"C17H21O6, C18H21O8, C18H23O9, C19H23O11, C20H23O13"
1906,27,"C17H19O7, C18H19O9, C18H21O10, C19H21O12, C19H23O13"
1907,80,"C15H9O9, C16H9O11, C17H13O12"
1908,150,"C15H13O9, C15H15O10, C16H15O12"
1909,475,"C15H19O7, C16H19O9, C16H21O10"
1910,42,"C16H17O7, C16H19O8"
1911,241,"C13H7O8, C14H7O10, C14H9O11"
1912,679,"C13H7O8, C14H11O9, C15H11O11, C16H11O13"
1913,1196,"C13H7O8, C14H11O9, C15H11O11, C16H15O12"
1914,186,"C11H7O8, C12H7O10"
1915,23,"C13H11O7, C14H11O9"
1916,82,"C14H15O7, C15H15O8, C16H15O10, C17H19O11"
1917,36,"C12H7O7, C13H7O9, C14H7O11, C14H9O12"
1918,36,"C12H7O7, C13H7O9, C14H7O11, C15H11O12"
1919,50,"C12H7O7, C13H7O8, C14H11O9, C15H11O11, C16H11O13"
1920,20,"C12H7O7, C13H7O8, C14H11O9, C15H11O11, C16H15O12"
1921,23,"C12H7O7, C13H7O8, C14H7O10, C14H9O11"
1922,26,"C12H7O7, C13H7O8, C14H7O10, C15H11O11"
1923,23,"C12H7O7, C13H7O8, C14H7O10, C15H7O12"
1924,55,"C20H15O8, C21H15O10, C21H17O11"
1925,59,"C20H15O8, C21H15O10, C22H15O12"
1926,95,"C13H9O6, C14H13O7, C15H13O9, C16H13O11, C16H15O12, C17H15O14"
1927,140,"C13H9O6, C14H13O7, C15H13O9, C16H13O11, C17H17O12"
1928,275,"C13H9O6, C14H13O7, C15H13O9, C16H13O11, C17H13O13, C17H15O14"
1929,410,"C13H9O6, C14H13O7, C15H13O9, C16H13O11, C17H13O13, C18H13O15"
1930,20,"C13H9O6, C14H13O7, C15H13O9, C15H15O10, C16H15O12, C17H19O13"
1931,35,"C13H9O6, C14H13O7, C15H13O9, C15H15O10, C16H15O12, C17H15O14"
1932,95,"C13H9O6, C14H13O7, C15H13O9, C16H17O10, C17H17O12, C17H19O13"
1933,25,"C13H9O6, C14H13O7, C15H17O8, C16H17O10, C16H19O11, C17H19O13"
1934,125,"C13H9O6, C14H13O7, C15H17O8, C16H17O10, C17H17O12, C18H21O13"
1935,65,"C13H9O6, C14H13O7, C15H17O8, C16H17O10, C17H17O12, C17H19O13"
1936,125,"C13H9O6, C14H13O7, C15H17O8, C16H17O10, C17H17O12, C18H17O14"
1937,95,"C13H9O6, C13H11O7, C14H11O9, C15H11O11, C16H11O13, C16H13O14"
1938,185,"C13H9O6, C13H11O7, C14H11O9, C15H11O11, C16H11O13, C17H15O14"
1939,65,"C13H9O6, C13H11O7, C14H11O9, C15H11O11, C16H15O12, C17H15O14"
1940,20,"C13H9O6, C13H11O7, C14H11O9, C15H15O10, C16H15O12, C17H19O13"
1941,35,"C13H9O6, C13H11O7, C14H11O9, C15H15O10, C16H15O12, C17H15O14"
1942,5,"C13H9O6, C13H11O7, C14H11O9, C14H13O10"
1943,76643,"C13H9O6, C14H9O8, C15H9O10, C16H13O11, C17H13O13, C18H13O15"
1944,7277,"C13H9O6, C14H9O8, C15H9O10, C16H9O12, C16H11O13"
1945,7277,"C13H9O6, C14H9O8, C15H9O10, C16H9O12, C17H13O13"
1946,3449,"C13H9O6, C14H9O8, C15H9O10, C15H11O11, C16H11O13"
1947,58271,"C13H9O6, C14H9O8, C14H11O9, C15H11O11, C16H11O13, C16H13O14"
1948,51161,"C13H9O6, C14H9O8, C14H11O9, C15H11O11, C16H11O13, C17H15O14"
1949,20513,"C13H9O6, C14H9O8, C14H11O9, C15H11O11, C16H15O12, C17H15O14"
1950,76643,"C13H9O6, C14H9O8, C15H13O9, C16H13O11, C17H13O13, C17H15O14"
